stop,name_tc,name_en,lat,long,name_sc,data_timestamp,line
001567,"彌敦酒店, 彌敦道","Nathan Hotel, Nathan Road",22.307183152091,114.17152353053,"弥敦酒店, 弥敦道",2025-01-24T05:00:03+08:00,971
002811,"白加士街, 佐敦道","Parkes Street, Jordan Road",22.305164142091,114.17031406053,"白加士街, 佐敦道",2025-01-24T05:00:03+08:00,971
001482,"炮台街, 佐敦道","Battery Street, Jordan Road",22.305531742091,114.16858691053,"炮台街, 佐敦道",2025-01-24T05:00:03+08:00,971
001586,"柯士甸站, 佐敦道","Austin Station, Jordan Road",22.305967982091,114.16637819053,"柯士甸站, 佐敦道",2025-01-24T05:00:03+08:00,971
001629,西區海底隧道巴士轉乘站,Western Harbour Crossing Bus-Bus Interchange,22.304233652091,114.15979682053,西区海底隧道巴士转乘站,2025-01-24T05:00:03+08:00,971
001070,"山道, 德輔道西","Hill Road, Des Voeux Road West",22.286627542091,114.13607459053,"山道, 德辅道西",2025-01-24T05:00:03+08:00,971
001082,"堅尼地城游泳池, 堅彌地城海旁","Kennedy Town Swimming Pool, Kennedy Town Praya",22.285471952091,114.13174101053,"坚尼地城游泳池, 坚弥地城海旁",2025-01-24T05:00:03+08:00,971
001083,"山市街, 堅彌地城海旁","Sands Street, Kennedy Town Praya",22.284330652091,114.13037010053,"山市街, 坚弥地城海旁",2025-01-24T05:00:03+08:00,971
001004,"北街, 卑路乍街","North Street, Belcher's Street",22.282646942091,114.12866820053,"北街, 卑路乍街",2025-01-24T05:00:03+08:00,971
001005,"聯邦新樓, 卑路乍街","Luen Bong Apartment, Belcher's Street",22.282463392091,114.12760792053,"联邦新楼, 卑路乍街",2025-01-24T05:00:03+08:00,971
001164,"加惠民道, 域多利道","Ka Wai Man Road, Victoria Road",22.282072692091,114.12493465053,"加惠民道, 域多利道",2025-01-24T05:00:03+08:00,971
001165,"西寧閣, 域多利道","Serene Court, Victoria Road",22.281063612091,114.12080737053,"西宁阁, 域多利道",2025-01-24T05:00:03+08:00,971
001166,"港島西廢物轉運站, 域多利道","Island West Transfer Station, Victoria Road",22.280253272091,114.11868249053,"港岛西废物转运站, 域多利道",2025-01-24T05:00:03+08:00,971
001167,"明愛賽馬會宿舍, 域多利道","Caritas Jockey Club Hostel, Victoria Road",22.278603752091,114.11778908053,"明爱赛马会宿舍, 域多利道",2025-01-24T05:00:03+08:00,971
001168,"摩星嶺徑, 域多利道","Mount Davis Path, Victoria Road",22.275760642091,114.11752426053,"摩星岭径, 域多利道",2025-01-24T05:00:03+08:00,971
002384,"摩星嶺道, 域多利道","Mount Davis Road, Victoria Road",22.274017992091,114.11853701053,"摩星岭道, 域多利道",2025-01-24T05:00:03+08:00,971
002307,"趙苑, 域多利道","Villa Cecil, Victoria Road",22.272909692091,114.12020697053,"赵苑, 域多利道",2025-01-24T05:00:03+08:00,971
002308,"碧海閣, 域多利道","Bayview Court, Victoria Road",22.272584662091,114.12439291053,"碧海阁, 域多利道",2025-01-24T05:00:03+08:00,971
002309,"西島中學, 域多利道","West Island School, Victoria Road",22.273204742091,114.12627389053,"西岛中学, 域多利道",2025-01-24T05:00:03+08:00,971
002310,"香港華人基督教聯會薄扶林道墳場, 域多利道","HKCCCU Pok Fu Lam Road Cemetery, Victoria Road",22.272365942091,114.12777663053,"香港华人基督教联会薄扶林道坟场, 域多利道",2025-01-24T05:00:03+08:00,971
002327,"美景臺, 域多利道","Scenic Villas, Victoria Road",22.270093092091,114.12552732053,"美景台, 域多利道",2025-01-24T05:00:03+08:00,971
002311,"沙灣徑, 域多利道","Sha Wan Drive, Victoria Road",22.268131782091,114.12716217053,"沙湾径, 域多利道",2025-01-24T05:00:03+08:00,971
002312,"沙宣道, 域多利道","Sassoon Road, Victoria Road",22.266569262091,114.12795148053,"沙宣道, 域多利道",2025-01-24T05:00:03+08:00,971
002313,"香港大學李嘉誠醫學院, 域多利道","HKU Li Ka Shing Faculty of Medicine, Victoria Road",22.267142282091,114.12945192053,"香港大学李嘉诚医学院, 域多利道",2025-01-24T05:00:03+08:00,971
002314,"下碧瑤灣, 域多利道","Lower Baguio Villa, Victoria Road",22.263659832091,114.13224890053,"下碧瑶湾, 域多利道",2025-01-24T05:00:03+08:00,971
002315,"上碧瑤灣, 域多利道","Upper Baguio Villa, Victoria Road",22.261642702091,114.13374007053,"上碧瑶湾, 域多利道",2025-01-24T05:00:03+08:00,971
002680,"華翠街, 域多利道","Wah Chui Street, Victoria Road",22.255138602091,114.13607730053,"华翠街, 域多利道",2025-01-24T05:00:03+08:00,971
002260,"華富道, 石排灣道","Wah Fu Road, Shek Pai Wan Road",22.252239472091,114.14080510053,"华富道, 石排湾道",2025-01-24T05:00:03+08:00,971
002298,"明愛張奧偉國際賓館, 田灣街","Caritas Oswald Cheung International House, Tin Wan Street",22.249830462091,114.14933794053,"明爱张奥伟国际宾馆, 田湾街",2025-01-24T05:00:03+08:00,971
002396,"田灣商場, 田灣街","Tin Wan Shopping Centre, Tin Wan Street",22.251100912091,114.14973969053,"田湾商场, 田湾街",2025-01-24T05:00:03+08:00,971
002294,"耀中幼教學院, 田灣山道","Yew Chung College of Early Childhood Education, Tin Wan Hill Road",22.250298772091,114.14756291053,"耀中幼教学院, 田湾山道",2025-01-24T05:00:03+08:00,971
002388,"田灣街, 石排灣道","Tin Wan Street, Shek Pai Wan Road",22.248937592091,114.14912956053,"田湾街, 石排湾道",2025-01-24T05:00:03+08:00,971
002157,"聖伯多祿堂, 香港仔大道","St. Peter's Church, Aberdeen Main Road",22.249804272091,114.15368046053,"圣伯多禄堂, 香港仔大道",2025-01-24T05:00:03+08:00,971
002164,"崇文街, 香港仔水塘道","Tsung Man Street, Aberdeen Reservoir Road",22.249666202091,114.15592867053,"崇文街, 香港仔水塘道",2025-01-24T05:00:03+08:00,971
002165,"漁光村白沙樓, 香港仔水塘道","Pak Sha Lau Yue Kwong Chuen, Aberdeen Reservoir Road",22.251493752091,114.15661982053,"渔光村白沙楼, 香港仔水塘道",2025-01-24T05:00:03+08:00,971
002365,"漁光村海鷗樓, 漁光道","Hoy Au Lau Yue Kwong Chuen, Yue Kwong Road",22.251929752091,114.15786263053,"渔光村海鸥楼, 渔光道",2025-01-24T05:00:03+08:00,971
002366,"扶康會康復中心, 漁光道","Fu Hong Society Rehabilitation Centre, Yue Kwong Road",22.249937652091,114.15891285053,"扶康会康复中心, 渔光道",2025-01-24T05:00:03+08:00,971
002367,"石排灣邨, 漁光道","Shek Pai Wan Estate, Yue Kwong Road",22.248231762091,114.15774788053,"石排湾邨, 渔光道",2025-01-24T05:00:03+08:00,971
002368,"漁暉苑日暉閣, 漁光道","Yat Fai House Yue Fai Court, Yue Kwong Road",22.248786452091,114.15676886053,"渔晖苑日晖阁, 渔光道",2025-01-24T05:00:03+08:00,971
002369,石排灣,Shek Pai Wan,22.249828512091,114.15721795053,石排湾,2025-01-24T05:00:03+08:00,971
002277,赤柱村,Stanley Village,22.219212682091,114.21300366053,赤柱村,2025-01-24T05:00:03+08:00,973
002378,赤柱廣場,Stanley Plaza,22.220223252091,114.20920230053,赤柱广场,2025-01-24T05:00:03+08:00,973
002387,"馬坑邨駿馬樓, 環角道","Chun Ma House Ma Hang Estate, Cape Road",22.222205242091,114.20584898053,"马坑邨骏马楼, 环角道",2025-01-24T05:00:03+08:00,973
002175,"馬坑邨觀馬樓, 環角道","Koon Ma House Ma Hang Estate, Cape Road",22.220581052091,114.20669370053,"马坑邨观马楼, 环角道",2025-01-24T05:00:03+08:00,973
002180,"赤柱觀音寺, 環角道","Kwun Yum Buddhist Monastery, Cape Road",22.218424852091,114.20682598053,"赤柱观音寺, 环角道",2025-01-24T05:00:03+08:00,973
002178,"柏濤小築, 環角道","Cypresswaver Villas, Cape Road",22.217403942091,114.20637101053,"柏涛小筑, 环角道",2025-01-24T05:00:03+08:00,973
002177,"環角徑, 環角道","Cape Drive, Cape Road",22.217298792091,114.20508929053,"环角径, 环角道",2025-01-24T05:00:03+08:00,973
002397,"海天徑, 舂磡角道","Horizon Drive, Chung Hom Kok Road",22.218475062091,114.20470134053,"海天径, 舂磡角道",2025-01-24T05:00:03+08:00,973
002194,"舂坎角消防局, 舂磡角道","Chung Hom Kok Fire Station, Chung Hom Kok Road",22.220322062091,114.20322613053,"舂坎角消防局, 舂磡角道",2025-01-24T05:00:03+08:00,973
002192,"舂磡角道 11 號, 舂磡角道","11 Chung Hom Kok Road, Chung Hom Kok Road",22.223190412091,114.20293698053,"舂磡角道 11 号, 舂磡角道",2025-01-24T05:00:03+08:00,973
002272,"赫蘭道, 淺水灣道","Headland Road, Repulse Bay Road",22.225869452091,114.20314234053,"赫兰道, 浅水湾道",2025-01-24T05:00:03+08:00,973
002380,"淺水灣道 102 號, 淺水灣道","102 Repulse Bay Road, Repulse Bay Road",22.233938732091,114.20093324053,"浅水湾道 102 号, 浅水湾道",2025-01-24T05:00:03+08:00,973
002242,"淺水灣道 90 號, 淺水灣道","90 Repulse Bay Road, Repulse Bay Road",22.235555362091,114.19964630053,"浅水湾道 90 号, 浅水湾道",2025-01-24T05:00:03+08:00,973
002257,"淺水灣別墅, 淺水灣道","Repulse Bay Villas, Repulse Bay Road",22.238098772091,114.19806596053,"浅水湾別墅, 浅水湾道",2025-01-24T05:00:03+08:00,973
002241,"淺水灣海灘, 淺水灣道","Repulse Bay Beach, Repulse Bay Road",22.238580522091,114.19490222053,"浅水湾海滩, 浅水湾道",2025-01-24T05:00:03+08:00,973
002251,"麗景道, 淺水灣道","Belleview Drive, Repulse Bay Road",22.237393012091,114.19266000053,"丽景道, 浅水湾道",2025-01-24T05:00:03+08:00,973
002196,"香島小築, 香島道","Island Club, Island Road",22.237708532091,114.18936421053,"香岛小筑, 香岛道",2025-01-24T05:00:03+08:00,973
002198,"蒲苑, 香島道","Deepdene, Island Road",22.239979112091,114.18722259053,"蒲苑, 香岛道",2025-01-24T05:00:03+08:00,973
002197,"深水灣, 香島道","Deep Water Bay, Island Road",22.245675382091,114.18657401053,"深水湾, 香岛道",2025-01-24T05:00:03+08:00,973
002349,"鄉村俱樂部, 黃竹坑道","Hong Kong Country Club, Wong Chuk Hang Road",22.246031282091,114.17789029053,"乡村俱乐部, 黄竹坑道",2025-01-24T05:00:03+08:00,973
002352,"黃竹坑新圍, 黃竹坑道","Wong Chuk Hang San Wai, Wong Chuk Hang Road",22.248829442091,114.17559659053,"黄竹坑新围, 黄竹坑道",2025-01-24T05:00:03+08:00,973
002354,"黃竹坑體育館, 黃竹坑道","Wong Chuk Hang Sports Centre, Wong Chuk Hang Road",22.249915342091,114.17331087053,"黄竹坑体育馆, 黄竹坑道",2025-01-24T05:00:03+08:00,973
002225,海洋公園,Ocean Park,22.247576642091,114.17391579053,海洋公园,2025-01-24T05:00:03+08:00,973
002355,"黃竹坑遊樂場, 黃竹坑道","Wong Chuk Hang Recreation Ground, Wong Chuk Hang Road",22.250122902091,114.16985106053,"黄竹坑游乐场, 黄竹坑道",2025-01-24T05:00:03+08:00,973
002222,"陳白沙紀念中學, 南朗山道","Chan Pak Sha School, Nam Long Shan Road",22.245721242091,114.16673015053,"陈白沙纪念中学, 南朗山道",2025-01-24T05:00:03+08:00,973
002389,深灣,Sham Wan,22.243326112091,114.16413796053,深湾,2025-01-24T05:00:03+08:00,973
002390,"南朗山道熟食市場, 南朗山道","Nam Long Shan Road Cooked Food Market, Nam Long Shan Road",22.247128452091,114.16638027053,"南朗山道熟食市场, 南朗山道",2025-01-24T05:00:03+08:00,973
002357,"南朗山道, 黃竹坑道","Nam Long Shan Road, Wong Chuk Hang Road",22.248327512091,114.16606157053,"南朗山道, 黄竹坑道",2025-01-24T05:00:03+08:00,973
002358,"勝利工廠大廈, 黃竹坑道","Victory Factory Building, Wong Chuk Hang Road",22.248392422091,114.16314899053,"胜利工厂大厦, 黄竹坑道",2025-01-24T05:00:03+08:00,973
002160,"逸港居, 香港仔海傍道","Ocean Court, Aberdeen Praya Road",22.247488362091,114.15902634053,"逸港居, 香港仔海傍道",2025-01-24T05:00:03+08:00,973
002161,"香港仔海濱公園, 香港仔海傍道","Aberdeen Promenade, Aberdeen Praya Road",22.246983922091,114.15584999053,"香港仔海滨公园, 香港仔海傍道",2025-01-24T05:00:03+08:00,973
002162,"香港仔魚類批發市場, 香港仔海傍道","Aberdeen Wholesale Fish Market, Aberdeen Praya Road",22.247980382091,114.15243083053,"香港仔鱼类批发市场, 香港仔海傍道",2025-01-24T05:00:03+08:00,973
002163,"田灣街, 香港仔海傍道","Tin Wan Street, Aberdeen Praya Road",22.248632712091,114.14809052053,"田湾街, 香港仔海傍道",2025-01-24T05:00:03+08:00,973
002261,"華富道, 石排灣道","Wah Fu Road, Shek Pai Wan Road",22.252557142091,114.14024833053,"华富道, 石排湾道",2025-01-24T05:00:03+08:00,973
002226,"余振強紀念第二中學, 薄扶林道","Yu Chun Keung Memorial College No.2, Pok Fu Lam Road",22.256090272091,114.13753478053,"余振强纪念第二中学, 薄扶林道",2025-01-24T05:00:03+08:00,973
002227,"薄扶林村, 薄扶林道","Pok Fu Lam Village, Pok Fu Lam Road",22.260643072091,114.13612199053,"薄扶林村, 薄扶林道",2025-01-24T05:00:03+08:00,973
002228,"薄扶林水塘道, 薄扶林道","Pok Fu Lam Reservoir Road, Pok Fu Lam Road",22.262870012091,114.13490606053,"薄扶林水塘道, 薄扶林道",2025-01-24T05:00:03+08:00,973
002229,"嘉林閣, 薄扶林道","Woodbury Court, Pok Fu Lam Road",22.264648112091,114.13328494053,"嘉林阁, 薄扶林道",2025-01-24T05:00:03+08:00,973
002230,"心光學校, 薄扶林道","Ebenezer School, Pok Fu Lam Road",22.267096712091,114.13213924053,"心光学校, 薄扶林道",2025-01-24T05:00:03+08:00,973
002231,"瑪麗醫院, 薄扶林道","Queen Mary Hospital, Pok Fu Lam Road",22.269072732091,114.13063329053,"玛丽医院, 薄扶林道",2025-01-24T05:00:03+08:00,973
002232,"香港華人基督教聯會薄扶林道墳場, 薄扶林道","HKCCCU Pok Fu Lam Road Cemetery, Pok Fu Lam Road",22.274060082091,114.12987976053,"香港华人基督教联会薄扶林道坟场, 薄扶林道",2025-01-24T05:00:03+08:00,973
001109,"摩星嶺道, 薄扶林道","Mount Davis Road, Pok Fu Lam Road",22.278376602091,114.13095479053,"摩星岭道, 薄扶林道",2025-01-24T05:00:03+08:00,973
001110,"富林苑, 薄扶林道","Fulham Garden, Pok Fu Lam Road",22.279835062091,114.13126545053,"富林苑, 薄扶林道",2025-01-24T05:00:03+08:00,973
001111,"蒲飛路, 薄扶林道","Pokfield Road, Pok Fu Lam Road",22.282022522091,114.13223321053,"蒲飞路, 薄扶林道",2025-01-24T05:00:03+08:00,973
001112,"何東夫人堂, 薄扶林道","Lady Ho Tung Hall, Pok Fu Lam Road",22.283611332091,114.13295982053,"何东夫人堂, 薄扶林道",2025-01-24T05:00:03+08:00,973
001113,"香港大學百周年校園, 薄扶林道","HKU Centennial Campus, Pok Fu Lam Road",22.284286232091,114.13491292053,"香港大学百周年校园, 薄扶林道",2025-01-24T05:00:03+08:00,973
001114,"聖士提反堂中學, 薄扶林道","St. Stephen's Church College, Pok Fu Lam Road",22.285287532091,114.13837291053,"圣士提反堂中学, 薄扶林道",2025-01-24T05:00:03+08:00,973
002758,"西營盤郵政局, 薄扶林道","Sai Ying Pun Post Office, Pok Fu Lam Road",22.286095832091,114.13992978053,"西营盘邮政局, 薄扶林道",2025-01-24T05:00:03+08:00,973
001190,水街,Water Street,22.287790952091,114.13863698053,水街,2025-01-24T05:00:03+08:00,973
001628,西區海底隧道巴士轉乘站,Western Harbour Crossing Bus-Bus Interchange,22.305020162091,114.15920401053,西区海底隧道巴士转乘站,2025-01-24T05:00:03+08:00,973
003762,"M+, 博物館道","M+, Museum Drive",22.301781402091,114.15858138053,"M+, 博物馆道",2025-01-24T05:00:03+08:00,973
003763,"香港故宮文化博物館, 博物館道","Hong Kong Palace Museum, Museum Drive",22.301774042091,114.15640056053,"香港故宫文化博物馆, 博物馆道",2025-01-24T05:00:03+08:00,973
001400,"匯翔道, 廣東道","Wui Cheung Road, Canton Road",22.304374172091,114.16780688053,"汇翔道, 广东道",2025-01-24T05:00:03+08:00,973
001403,"戲曲中心, 廣東道","Xiqu Centre, Canton Road",22.301518502091,114.16811772053,"戏曲中心, 广东道",2025-01-24T05:00:03+08:00,973
002626,"中港城, 九龍公園徑","China Hong Kong City, Kowloon Park Drive",22.299863552091,114.16890645053,"中港城, 九龙公园径",2025-01-24T05:00:03+08:00,973
002627,"北京道, 九龍公園徑","Peking Road, Kowloon Park Drive",22.295787822091,114.17046485053,"北京道, 九龙公园径",2025-01-24T05:00:03+08:00,973
001587,"尖東站, 梳士巴利道","East Tsim Sha Tsui Station, Salisbury Road",22.295215502091,114.17460773053,"尖东站, 梳士巴利道",2025-01-24T05:00:03+08:00,973
001540,尖沙咀 (麼地道),Tsim Sha Tsui (Mody Road),22.296062822091,114.17577963053,尖沙咀 (么地道),2025-01-24T05:00:03+08:00,973
001315,"港島民生書院, 太安街","Munsang College (Hong Kong Island), Tai On Street",22.283046192091,114.22329985053,"港岛民生书院, 太安街",2025-01-24T05:00:03+08:00,976
001367,"太富街, 筲箕灣道","Tai Foo Street, Shau Kei Wan Road",22.283156802091,114.22094909053,"太富街, 筲箕湾道",2025-01-24T05:00:03+08:00,976
001288,"康怡廣場, 康山道","Kornhill Plaza, Kornhill Road",22.284499762091,114.21671745053,"康怡广场, 康山道",2025-01-24T05:00:03+08:00,976
001365,"新威園, 英皇道","Sunway Gardens, King's Road",22.285529212091,114.21108139053,"新威园, 英皇道",2025-01-24T05:00:03+08:00,976
003251,"北角官立小學, 英皇道","North Point Government Primary School, King's Road",22.288852392091,114.20966772053,"北角官立小学, 英皇道",2025-01-24T05:00:03+08:00,976
001275,"模範邨, 英皇道","Model Housing Estate, King's Road",22.291544482091,114.20766679053,"模范邨, 英皇道",2025-01-24T05:00:03+08:00,976
001276,"健康村, 英皇道","Healthy Village, King's Road",22.291912702091,114.20634072053,"健康村, 英皇道",2025-01-24T05:00:03+08:00,976
001277,"健威花園, 英皇道","Healthy Gardens, King's Road",22.291810122091,114.20389006053,"健威花园, 英皇道",2025-01-24T05:00:03+08:00,976
001279,"琴行街, 英皇道","Kam Hong Street, King's Road",22.291204122091,114.20095851053,"琴行街, 英皇道",2025-01-24T05:00:03+08:00,976
001033,"皇后像廣場, 干諾道中","Statue Square, Connaught Road Central",22.281992192091,114.16003822053,"皇后像广场, 干诺道中",2025-01-24T05:00:03+08:00,976
001034,"砵典乍街, 干諾道中","Pottinger Street, Connaught Road Central",22.283587582091,114.15730419053,"砵典乍街, 干诺道中",2025-01-24T05:00:03+08:00,976
001036,"租庇利街, 干諾道中","Jubilee Street, Connaught Road Central",22.285203642091,114.15604393053,"租庇利街, 干诺道中",2025-01-24T05:00:03+08:00,976
001038,"永安中心, 干諾道中","Wing On Centre, Connaught Road Central",22.286883032091,114.15318275053,"永安中心, 干诺道中",2025-01-24T05:00:03+08:00,976
001628,西區海底隧道巴士轉乘站,Western Harbour Crossing Bus-Bus Interchange,22.305020162091,114.15920401053,西区海底隧道巴士转乘站,2025-01-24T05:00:03+08:00,976
001972,大欖隧道收費廣場,Tai Lam Tunnel Toll Plaza,22.420443732091,114.06351173053,大榄隧道收费广场,2025-01-24T05:00:03+08:00,976
003614,"高埔村, 錦田公路","Ko Po Tsuen, Kam Tin Road",22.440106362091,114.05630210053,"高埔村, 锦田公路",2025-01-24T05:00:03+08:00,976
003615,"下高埔村, 錦田公路","Ha Ko Po Tsuen, Kam Tin Road",22.441820762091,114.05261815053,"下高埔村, 锦田公路",2025-01-24T05:00:03+08:00,976
003616,"凹頭, 錦田公路","Au Tau, Kam Tin Road",22.443118492091,114.05006839053,"凹头, 锦田公路",2025-01-24T05:00:03+08:00,976
003617,"紅毛橋, 青山公路","Hung Mo Kiu, Castle Peak Road",22.447108182091,114.04929821053,"红毛桥, 青山公路",2025-01-24T05:00:03+08:00,976
003618,"沙埔村, 青山公路","Sha Po Tsuen, Castle Peak Road",22.451613822091,114.04972432053,"沙埔村, 青山公路",2025-01-24T05:00:03+08:00,976
003619,"逢吉鄉, 青山公路","Fung Kat Heung, Castle Peak Road",22.458328982091,114.05179036053,"逢吉乡, 青山公路",2025-01-24T05:00:03+08:00,976
003620,"模範鄉, 青山公路","Mo Fan Heung, Castle Peak Road",22.461315292091,114.05271214053,"模范乡, 青山公路",2025-01-24T05:00:03+08:00,976
003621,"壆圍, 青山公路","Pok Wai, Castle Peak Road",22.463415752091,114.05319459053,"壆围, 青山公路",2025-01-24T05:00:03+08:00,976
003622,"大生圍, 青山公路","Tai Sang Wai, Castle Peak Road",22.469268752091,114.05444975053,"大生围, 青山公路",2025-01-24T05:00:03+08:00,976
003623,新田,San Tin,22.503013232091,114.08237315053,新田,2025-01-24T05:00:03+08:00,976
001382,小西灣 (藍灣半島),Siu Sai Wan (Island Resort),22.266350942091,114.25095264053,小西湾 (蓝湾半岛),2025-01-24T05:00:03+08:00,976A
001311,"富景花園, 小西灣道","Fullview Garden, Siu Sai Wan Road",22.262616282091,114.25113785053,"富景花园, 小西湾道",2025-01-24T05:00:03+08:00,976A
001386,"小西灣邨, 小西灣道","Siu Sai Wan Estate, Siu Sai Wan Road",22.263205022091,114.24912997053,"小西湾邨, 小西湾道",2025-01-24T05:00:03+08:00,976A
001226,"富城閣, 柴灣道","Fu Shing Court, Chai Wan Road",22.265804172091,114.24535768053,"富城阁, 柴湾道",2025-01-24T05:00:03+08:00,976A
001227,"樂軒臺, 柴灣道","Lok Hin Terrace, Chai Wan Road",22.264883822091,114.24156861053,"乐轩台, 柴湾道",2025-01-24T05:00:03+08:00,976A
001228,"環翠商場, 柴灣道","Wan Tsui Shopping Centre, Chai Wan Road",22.263138192091,114.23878619053,"环翠商场, 柴湾道",2025-01-24T05:00:03+08:00,976A
002581,"青年廣場, 柴灣道","Youth Square, Chai Wan Road",22.263395282091,114.23584856053,"青年广场, 柴湾道",2025-01-24T05:00:03+08:00,976A
001387,"興華邨裕興樓, 柴灣道","Yu Hing House Hing Wah Estate, Chai Wan Road",22.264334082091,114.23446855053,"兴华邨裕兴楼, 柴湾道",2025-01-24T05:00:03+08:00,976A
001229,"天主教海星堂, 柴灣道","Star of the Sea Catholic Church, Chai Wan Road",22.265027152091,114.23373522053,"天主教海星堂, 柴湾道",2025-01-24T05:00:03+08:00,976A
001230,"興民邨, 柴灣道","Hing Man Estate, Chai Wan Road",22.267894132091,114.23341093053,"兴民邨, 柴湾道",2025-01-24T05:00:03+08:00,976A
001231,"山翠苑, 柴灣道","Shan Tsui Court, Chai Wan Road",22.269331482091,114.23354147053,"山翠苑, 柴湾道",2025-01-24T05:00:03+08:00,976A
001232,"筲箕灣東官立中學, 柴灣道","Shau Kei Wan East Government Secondary School, Chai Wan Road",22.272471812091,114.23263770053,"筲箕湾东官立中学, 柴湾道",2025-01-24T05:00:03+08:00,976A
001233,"阿公岩道, 柴灣道","A Kung Ngam Road, Chai Wan Road",22.274719782091,114.23085406053,"阿公岩道, 柴湾道",2025-01-24T05:00:03+08:00,976A
001300,"南安里, 筲箕灣道","Nam On Lane, Shau Kei Wan Road",22.277420312091,114.22717089053,"南安里, 筲箕湾道",2025-01-24T05:00:03+08:00,976A
001301,"新成街, 筲箕灣道","Sun Sing Street, Shau Kei Wan Road",22.278724872091,114.22622512053,"新成街, 筲箕湾道",2025-01-24T05:00:03+08:00,976A
001302,"海晏街, 筲箕灣道","Hoi An Street, Shau Kei Wan Road",22.280716692091,114.22345551053,"海晏街, 筲箕湾道",2025-01-24T05:00:03+08:00,976A
001303,"西灣河文娛中心, 筲箕灣道","Sai Wan Ho Civic Centre, Shau Kei Wan Road",22.281794772091,114.22202073053,"西湾河文娱中心, 筲箕湾道",2025-01-24T05:00:03+08:00,976A
001367,"太富街, 筲箕灣道","Tai Foo Street, Shau Kei Wan Road",22.283156802091,114.22094909053,"太富街, 筲箕湾道",2025-01-24T05:00:03+08:00,976A
001288,"康怡廣場, 康山道","Kornhill Plaza, Kornhill Road",22.284499762091,114.21671745053,"康怡广场, 康山道",2025-01-24T05:00:03+08:00,976A
001365,"新威園, 英皇道","Sunway Gardens, King's Road",22.285529212091,114.21108139053,"新威园, 英皇道",2025-01-24T05:00:03+08:00,976A
003251,"北角官立小學, 英皇道","North Point Government Primary School, King's Road",22.288852392091,114.20966772053,"北角官立小学, 英皇道",2025-01-24T05:00:03+08:00,976A
001275,"模範邨, 英皇道","Model Housing Estate, King's Road",22.291544482091,114.20766679053,"模范邨, 英皇道",2025-01-24T05:00:03+08:00,976A
001276,"健康村, 英皇道","Healthy Village, King's Road",22.291912702091,114.20634072053,"健康村, 英皇道",2025-01-24T05:00:03+08:00,976A
001277,"健威花園, 英皇道","Healthy Gardens, King's Road",22.291810122091,114.20389006053,"健威花园, 英皇道",2025-01-24T05:00:03+08:00,976A
001279,"琴行街, 英皇道","Kam Hong Street, King's Road",22.291204122091,114.20095851053,"琴行街, 英皇道",2025-01-24T05:00:03+08:00,976A
001033,"皇后像廣場, 干諾道中","Statue Square, Connaught Road Central",22.281992192091,114.16003822053,"皇后像广场, 干诺道中",2025-01-24T05:00:03+08:00,976A
001034,"砵典乍街, 干諾道中","Pottinger Street, Connaught Road Central",22.283587582091,114.15730419053,"砵典乍街, 干诺道中",2025-01-24T05:00:03+08:00,976A
001036,"租庇利街, 干諾道中","Jubilee Street, Connaught Road Central",22.285203642091,114.15604393053,"租庇利街, 干诺道中",2025-01-24T05:00:03+08:00,976A
001038,"永安中心, 干諾道中","Wing On Centre, Connaught Road Central",22.286883032091,114.15318275053,"永安中心, 干诺道中",2025-01-24T05:00:03+08:00,976A
001628,西區海底隧道巴士轉乘站,Western Harbour Crossing Bus-Bus Interchange,22.305020162091,114.15920401053,西区海底隧道巴士转乘站,2025-01-24T05:00:03+08:00,976A
001972,大欖隧道收費廣場,Tai Lam Tunnel Toll Plaza,22.420443732091,114.06351173053,大榄隧道收费广场,2025-01-24T05:00:03+08:00,976A
003614,"高埔村, 錦田公路","Ko Po Tsuen, Kam Tin Road",22.440106362091,114.05630210053,"高埔村, 锦田公路",2025-01-24T05:00:03+08:00,976A
003615,"下高埔村, 錦田公路","Ha Ko Po Tsuen, Kam Tin Road",22.441820762091,114.05261815053,"下高埔村, 锦田公路",2025-01-24T05:00:03+08:00,976A
003616,"凹頭, 錦田公路","Au Tau, Kam Tin Road",22.443118492091,114.05006839053,"凹头, 锦田公路",2025-01-24T05:00:03+08:00,976A
003617,"紅毛橋, 青山公路","Hung Mo Kiu, Castle Peak Road",22.447108182091,114.04929821053,"红毛桥, 青山公路",2025-01-24T05:00:03+08:00,976A
003618,"沙埔村, 青山公路","Sha Po Tsuen, Castle Peak Road",22.451613822091,114.04972432053,"沙埔村, 青山公路",2025-01-24T05:00:03+08:00,976A
003619,"逢吉鄉, 青山公路","Fung Kat Heung, Castle Peak Road",22.458328982091,114.05179036053,"逢吉乡, 青山公路",2025-01-24T05:00:03+08:00,976A
003620,"模範鄉, 青山公路","Mo Fan Heung, Castle Peak Road",22.461315292091,114.05271214053,"模范乡, 青山公路",2025-01-24T05:00:03+08:00,976A
003621,"壆圍, 青山公路","Pok Wai, Castle Peak Road",22.463415752091,114.05319459053,"壆围, 青山公路",2025-01-24T05:00:03+08:00,976A
003622,"大生圍, 青山公路","Tai Sang Wai, Castle Peak Road",22.469268752091,114.05444975053,"大生围, 青山公路",2025-01-24T05:00:03+08:00,976A
003623,新田,San Tin,22.503013232091,114.08237315053,新田,2025-01-24T05:00:03+08:00,976A
001196,香港站,Hong Kong Station,22.286284332091,114.15649042053,香港站,2025-01-24T05:00:03+08:00,979
